x1,y1,x2,y2,length
-104.8707237,39.55489011,-104.7755937,39.55026407,8192.4052
-105.1945887,39.7114181,-105.1669317,39.6367271,8625.63941
-95.85971672,36.09853907,-95.73863071,36.0461231,12361.32225
-97.31922872,37.74339708,-97.18603773,37.68298909,13523.05103
-111.4125177,40.49282509,-111.6493707,40.32064611,27744.61956
-111.6493707,40.32064611,-111.6588657,40.20771411,12565.92084
-93.26119173,42.4408481,-92.53314573,42.46429309,59946.28322
-105.1669317,39.6367271,-104.9185497,39.6529091,21395.34444
-101.6968377,35.19271611,-100.6551057,34.86332509,101846.32
-100.6551057,34.86332509,-100.4158857,34.52866907,43112.46152
-97.30970671,32.74779409,-97.24072172,32.69057209,9060.63743
-97.31937271,32.7560291,-97.30970671,32.74779409,1286.31017
-100.4158857,34.52866907,-99.31286372,34.16284611,109299.2664
-99.13673373,34.13131909,-98.53341872,33.9468011,59352.15303
-98.21939972,33.8164361,-97.83316472,33.53513208,47501.42717
-97.42082974,32.95029408,-97.38647674,32.88594409,7826.67547
-105.2587047,40.00001211,-104.9834217,39.8276081,30338.51574
-97.32697772,36.40019208,-97.04919273,36.38024811,25020.21027
-97.04919273,36.38024811,-96.89718274,36.2253221,21953.37077
-96.89718274,36.2253221,-96.39247173,36.21787007,45386.43683
-89.39662774,36.0689021,-89.39448571,36.05751708,1277.93842
-97.40112871,37.67324209,-97.31271272,37.67910109,7826.87913
-91.20757172,39.34882609,-91.20727473,39.34904207,35.0762
-91.20727473,39.34904207,-90.99132873,39.21162111,24081.86356
-90.99132873,39.21162111,-90.97727971,39.00556609,22907.97588
-90.97727971,39.00556609,-90.83661874,38.80637808,25255.34305
-91.39197271,39.71482909,-91.40643574,39.58252908,14741.35033
-91.40643574,39.58252908,-91.20757172,39.34882609,31082.13971
-96.53459073,33.8196041,-96.53557175,33.80160409,1998.6078
-95.54378072,35.45857608,-95.58587372,35.24326011,24193.12673
-95.58587372,35.24326011,-95.81341174,34.8624701,47069.88017
-95.40284073,35.75494609,-95.54378072,35.45857608,35275.48551
-95.40313775,35.84425311,-95.40284073,35.77005708,8232.49596
-95.81341174,34.8624701,-96.26069373,34.12253511,91788.47384
-96.26069373,34.12253511,-96.53301574,33.82297009,41682.93621
-96.61007371,33.6704471,-96.60533073,33.59490107,8390.7928
-96.60533073,33.59490107,-96.63617375,33.21656807,42059.52876
-96.01163672,36.01218407,-95.96145273,35.60860611,45008.30161
-96.01218573,36.11213807,-96.00671374,36.0889541,2619.27937
-96.76405474,32.9240771,-96.70820975,33.00430307,10316.10333
-96.76405474,32.9240771,-96.79256675,32.79598907,14453.72856
-96.00671374,36.0889541,-96.01163672,36.01218407,8529.93975
-96.53557175,33.80160409,-96.61007371,33.6704471,16102.77609
-95.94984273,36.19946509,-95.98041572,36.15881207,5283.27464
-96.63617375,33.21656807,-96.70820975,33.00430307,24482.87741
-96.53301574,33.82297009,-96.53459073,33.8196041,400.81488
-97.50453874,35.59892211,-97.51401571,35.5295861,7740.72257
-97.83316472,33.53513208,-97.42082974,32.95029408,75392.23807
-98.44259972,33.89372809,-98.40943472,33.88095708,3379.22443
-101.8439877,33.51949008,-101.8067457,33.00807408,56826.761
-101.8067457,33.00807408,-101.9359677,32.71309911,34877.68511
-101.9359677,32.71309911,-101.4905397,32.26373808,65083.87731
-82.29773375,34.83273409,-82.28608775,34.7534531,8859.52178
-82.28608775,34.7534531,-81.87032373,34.51324311,46512.68971
-82.38407975,34.85381207,-82.29773375,34.83273409,8236.27725
-72.46900474,41.77253509,-72.46850973,41.77288607,56.68856
-85.72615774,38.2617071,-85.62295475,38.23814511,9404.70712
-76.39856672,36.78799309,-76.26802173,36.76278409,11985.18321
-81.56313575,38.30893911,-81.28144471,37.97199707,44817.25089
-81.63209374,38.3590511,-81.56189374,38.31668811,7731.80966
-85.62295475,38.23814511,-85.50489274,38.22245807,10482.79356
-77.64643473,37.67026307,-77.60533174,37.6555121,3979.06759
-87.46979971,38.16968209,-86.27611172,38.25138409,104935.9795
-82.67903672,38.37425208,-82.60690173,38.37958911,6331.00771
-82.60690173,38.37958911,-81.82567472,38.43057409,68472.01728
-81.82567472,38.43057409,-81.63209374,38.3590511,18682.05859
-85.85001571,38.30333209,-85.80927274,38.2758821,4689.28868
-77.55422973,37.62395809,-77.47655072,37.58793111,7939.511
-90.34399475,38.62935707,-90.18925772,38.62042011,13511.26893
-90.44904271,38.6386631,-90.34399475,38.62935707,9204.77328
-76.26479973,36.95758908,-76.26707671,36.91717009,4490.14068
-77.27041475,37.52039511,-76.88257773,37.4608511,34929.77999
-76.88257773,37.4608511,-76.39468772,37.04053309,63636.32176
-90.14408671,38.63320908,-90.06916173,38.61892608,6714.3935
-77.43470074,37.54946508,-77.41004974,37.55581009,2289.25218
-78.53666973,38.02073211,-78.12478472,37.94704009,37097.72286
-78.12478472,37.94704009,-77.64643473,37.67026307,52135.57823
-79.04768971,38.12110908,-78.86581773,38.03275609,18730.21091
-78.86581773,38.03275609,-78.53666973,38.02073211,28930.16204
-76.26707671,36.91717009,-76.19646274,36.8748161,7855.38853
-79.96485274,37.77310609,-79.71411272,37.79676707,22242.84644
-79.71411272,37.79676707,-79.57391072,37.89743211,16646.63869
-79.57391072,37.89743211,-79.39774474,37.79426511,19275.38384
-77.47655072,37.58793111,-77.46979174,37.58382708,750.91075
-77.60533174,37.6555121,-77.55422973,37.62395809,5710.32862
-76.39468772,37.04053309,-76.37792072,37.03207309,1762.61324
-81.19004074,37.72661208,-80.61636275,37.90767408,54363.25397
-80.61636275,37.90767408,-80.37018572,37.77075708,26467.14737
-80.37018572,37.77075708,-80.16772172,37.82388408,18781.42679
-80.16772172,37.82388408,-79.96485274,37.77310609,18734.95015
-76.19610272,36.84582709,-76.26802173,36.76278409,11230.23616
-87.55037674,38.16805311,-87.46979971,38.16968209,7063.33421
-85.50489274,38.22245807,-84.81137073,38.17384907,60988.47043
-84.81137073,38.17384907,-84.52621475,38.1162491,25801.23738
-84.43169673,38.0546981,-84.14868274,38.0195711,25149.34144
-86.27611172,38.25138409,-85.85001571,38.30333209,37726.9085
-81.28144471,37.97199707,-81.19004074,37.72661208,28399.3815
-88.93600773,38.27509007,-87.55037674,38.16805311,121915.4256
-76.19646274,36.8748161,-76.19610272,36.84582709,3217.21676
-79.39774474,37.79426511,-79.04768971,38.12110908,47565.94297
-77.46979174,37.58382708,-77.43470074,37.54946508,4914.87683
-90.06916173,38.61892608,-88.95645571,38.3362811,102037.0857
-84.14868274,38.0195711,-83.22330274,38.32815408,88023.31991
-83.22330274,38.32815408,-82.67903672,38.37425208,47849.66317
-77.41004974,37.55581009,-77.27041475,37.52039511,12951.84603
-85.80927274,38.2758821,-85.74168275,38.25807108,6236.67036
-76.37792072,37.03207309,-76.26479973,36.95758908,13027.96359
-78.13741174,39.2169671,-78.13702473,39.18456709,3597.1815
-82.52300374,36.45409307,-82.17955471,36.6262991,36207.51419
-76.11308672,43.1416421,-76.16402674,43.09320409,6793.01437
-76.14451474,43.0509221,-76.13412874,43.00653407,5003.33857
-77.00206173,40.27435008,-76.83513873,40.3083791,14687.78771
-75.68026772,41.48245609,-75.60997773,41.42487408,8682.87651
-75.90130773,42.14068908,-75.90850773,42.11524609,2888.1233
-76.83513873,40.3083791,-76.52125472,40.42546908,29661.24291
-76.22403872,40.77292311,-76.44810271,40.63071407,24657.12975
-76.44810271,40.63071407,-76.40596471,40.57789309,6864.70664
-76.40596471,40.57789309,-76.52125472,40.42546908,19544.49738
-76.13412874,43.00653407,-76.18066771,42.61336911,43841.8739
-76.18066771,42.61336911,-75.92494172,42.29335611,41305.57464
-75.92494172,42.29335611,-75.90130773,42.14068908,17069.78272
-75.90850773,42.11524609,-75.81755374,42.09797507,7763.75973
-75.98342371,44.3473811,-75.97522474,44.29628809,5714.92939
-79.04768971,38.12110908,-78.59939971,38.8086371,85763.06414
-78.59939971,38.8086371,-78.29774674,39.00958008,34383.14207
-77.78550271,39.61710707,-77.63241271,39.93348409,37496.09595
-77.63241271,39.93348409,-77.00206173,40.27435008,65735.49907
-79.99805374,37.34162809,-79.39774474,37.79426511,73050.67794
-76.16402674,43.09320409,-76.14451474,43.0509221,4958.82096
-77.78550271,39.61710707,-77.97330574,39.48929811,21491.84588
-77.97330574,39.48929811,-78.13741174,39.2169671,33379.96616
-82.17955471,36.6262991,-81.06466171,36.96091907,106208.3203
-78.13702473,39.18456709,-78.19117771,39.1202261,8540.17954
-75.81755374,42.09797507,-75.68451574,41.85598311,29052.44127
-75.68451574,41.85598311,-75.68026772,41.48245609,41487.9832
-76.01312372,41.04655008,-76.01990974,40.87773709,18755.92112
-76.01990974,40.87773709,-76.22403872,40.77292311,20784.57792
-78.19117771,39.1202261,-78.29774674,39.00958008,15360.79744
-75.97522474,44.29628809,-75.87856474,44.1598841,17010.92405
-75.87856474,44.1598841,-76.11237572,43.57495607,67654.13728
-76.11237572,43.57495607,-76.11308672,43.1416421,48141.09545
-75.60997773,41.42487408,-76.01312372,41.04655008,53922.31291
-80.92072474,36.9481121,-80.03381073,37.32427608,89178.81782
-83.38965872,36.06681411,-82.52300374,36.45409307,88951.84747
-80.03381073,37.32427608,-79.99805374,37.34162809,3708.14573
-72.28485573,42.55941407,-72.07251874,42.57021408,17477.07447
-72.86733575,41.81673409,-72.83113774,41.80982207,3104.21517
-75.40675774,40.07978807,-75.58850374,40.02882109,16508.0083
-75.58850374,40.02882109,-75.54676171,39.88086109,16811.30317
-75.40675774,40.07978807,-75.39459873,40.08346908,1114.70428
-72.63835774,42.20025109,-72.73130973,42.14437909,9874.35112
-72.63835774,42.20025109,-72.62068171,42.20241108,1479.43177
-85.31552373,35.0552501,-85.31883573,35.03217408,2577.85807
-81.10117474,34.02771107,-81.04750773,34.01058409,5308.48536
-81.13465472,32.0720021,-81.09868174,32.0740181,3403.85255
-81.94411474,32.3342441,-81.24603873,32.07417109,71857.77072
-81.24603873,32.07417109,-81.13465472,32.0720021,10519.41755
-83.63915674,32.85574007,-83.48135971,32.67701809,24727.56087
-83.48135971,32.67701809,-83.06727871,32.51257011,42938.29378
-83.06727871,32.51257011,-81.94411474,32.3342441,107475.0853
-82.52300374,36.45409307,-82.33848571,36.30851809,23131.38363
-82.58245772,36.55650408,-82.52300374,36.45409307,12550.59622
-84.92455471,32.40528108,-84.93180875,32.39018809,1807.51627
-84.94994371,33.0571961,-85.02141274,32.7988061,29425.55562
-85.02141274,32.7988061,-84.96104974,32.54482608,28729.47583
-84.96104974,32.54482608,-84.95004274,32.50671111,4351.46096
-82.41631772,34.8209981,-82.43918671,34.78988509,4036.38381
-82.43918671,34.78988509,-82.28608775,34.7534531,14585.96547
-84.95004274,32.50671111,-84.92455471,32.40528108,11500.51846
-88.08473372,37.07134011,-87.45517473,36.7041401,69354.42485
-85.62690574,35.04841008,-85.45131572,34.97074011,18196.88952
-86.47343672,35.88245811,-86.22943772,35.57069809,41034.90779
-86.22943772,35.57069809,-85.78793374,35.21205707,56499.32096
-85.78793374,35.21205707,-85.72207171,35.05879608,18031.64528
-85.72207171,35.05879608,-85.62690574,35.04841008,8757.98557
-86.72805571,36.1260071,-86.47343672,35.88245811,35458.11555
-85.45131572,34.97074011,-85.31883573,35.03217408,13881.91096
-87.13214672,36.47104011,-86.78561072,36.23798507,40450.99135
-87.45517473,36.7041401,-87.13214672,36.47104011,38791.28376
-86.77567473,36.19271511,-86.76839374,36.17153809,2439.42369
-85.29339274,35.0182601,-85.20968374,35.0059481,7761.64749
-88.99718072,37.60373509,-88.75884273,37.31646408,38225.20385
-88.75884273,37.31646408,-88.67826574,37.07483209,27754.45233
-88.67826574,37.07483209,-88.34698472,36.99051109,30925.03512
-86.76839374,36.17153809,-86.76208473,36.15434807,1990.1197
-86.78561072,36.23798507,-86.77408171,36.22413409,1853.76961
-88.34698472,36.99051109,-88.08473372,37.07134011,24998.75688
-85.31883573,35.03217408,-85.29339274,35.0182601,2788.21865
-81.07315771,33.93043011,-80.85064174,33.58708907,43304.37628
-80.85064174,33.58708907,-80.54779173,33.31847511,40992.77289
-81.11059772,34.03672008,-81.10117474,34.02771107,1325.0958
-80.54779173,33.31847511,-80.02026573,32.88471109,68840.99554
-82.34882672,35.25474408,-82.21354774,35.25199909,12314.94801
-81.87032373,34.51324311,-81.11059772,34.03672008,87683.8283
-82.61153672,35.55448009,-82.34882672,35.25474408,40931.32461
-82.01046273,34.97783211,-81.87032373,34.51324311,53113.11122
-82.21354774,35.25199909,-82.01046273,34.97783211,35607.91386
-81.11011171,34.0039511,-81.07315771,33.93043011,8841.35704
-80.02026573,32.88471109,-79.94297373,32.79732107,12095.05064
-81.10117474,34.02771107,-81.11011171,34.0039511,2761.77351
-80.86494274,35.22480109,-80.83697075,35.21576508,2736.86403
-84.35780673,33.91163811,-84.25943671,33.89175709,9361.77873
-84.49267173,33.76468609,-84.46021773,33.88946207,14162.3871
-84.49267173,33.76468609,-84.50015971,33.6898421,8330.46216
-84.46021773,33.88946207,-84.35780673,33.91163811,9786.40147
-84.46163073,33.61994809,-84.40112374,33.63234108,5780.11825
-84.25943671,33.89175709,-84.24238172,33.7145741,19716.28134
-84.50015971,33.6898421,-84.48759573,33.6178511,8069.56247
-84.40112374,33.63234108,-84.32835874,33.67310209,8123.86388
-84.32835874,33.67310209,-84.24238172,33.7145741,9203.365
-87.56693672,33.19980111,-87.55273471,33.17012809,3547.48124
-82.17955471,36.6262991,-82.19335174,36.61216009,1996.25542
-80.32513174,36.0721331,-80.23129772,36.06185509,8529.84268
-80.23129772,36.06185509,-80.01492874,36.0981071,19899.70237
-86.73602974,36.1428191,-86.72720072,36.13863408,920.3796
-86.72720072,36.13863408,-86.72150371,36.14051508,553.60921
-86.65369773,33.59798808,-86.64206973,33.54481608,5995.55882
-86.78496272,33.39382311,-86.64206973,33.54481608,21375.05188
-87.02754873,33.34291008,-86.78496272,33.39382311,23271.25883
-80.91643173,35.12680009,-80.74983272,35.07119807,16394.91709
-80.74983272,35.07119807,-80.68790374,35.10956511,7071.66279
-82.08406472,33.49341709,-81.98538872,33.40573009,13370.08036
-80.02026573,32.88471109,-80.03188473,32.78990509,10570.25818
-80.02026573,32.88471109,-79.84769972,32.8157621,17872.4034
-86.91333873,34.65765708,-86.56394974,34.75857411,33909.28158
-84.39449975,34.38338207,-84.56104472,33.99773208,45449.74164
-79.99805374,37.34162809,-79.93674571,37.26673911,9930.88621
-81.99216574,34.99712808,-81.93641974,34.97038909,5891.29561
-83.97399275,35.95546609,-83.95851274,36.00021409,5157.72517
-83.95851274,36.00021409,-83.86311274,36.01220207,8703.19233
-79.82752173,36.00246407,-79.83302071,35.6327801,41021.52619
-79.83302071,35.6327801,-79.72889973,35.25231407,43257.82865
-79.81909773,36.03568311,-79.82658575,36.01777309,2098.76721
-79.82658575,36.01777309,-79.82752173,36.00246407,1700.77061
-86.07701372,34.00866709,-86.00441071,33.99199907,6957.53582
-86.83732473,35.82344511,-86.47343672,35.88245811,33516.09679
-87.13214672,36.47104011,-86.90920774,36.55869111,22212.30857
-86.90920774,36.55869111,-86.40878071,36.43821709,46785.34462
-86.40878071,36.43821709,-86.22665673,36.19379508,31671.88782
-87.13214672,36.47104011,-87.27209673,36.3472451,18608.69594
-87.27209673,36.3472451,-87.27325774,36.0286181,35355.79929
-87.27325774,36.0286181,-87.07651771,35.84162511,27307.01312
-87.07651771,35.84162511,-86.83732473,35.82344511,21705.95263
-86.34908375,36.18360711,-86.47343672,35.88245811,35244.76478
-83.78874572,34.3160621,-84.03010773,34.0441541,37480.99678
-84.12067474,35.91138409,-83.97071675,35.83609009,15911.91108
-90.02269471,35.19572208,-90.01421671,35.19175308,888.84967
-80.24747072,36.0928421,-80.23316972,36.09387708,1293.01927
-80.32513174,36.0721331,-80.24747072,36.0928421,7362.67212
-80.23316972,36.09387708,-80.01492874,36.0981071,19659.13754
-87.02439872,32.43134507,-87.01007972,32.4315341,1346.83607
-86.31945573,32.39246511,-86.22960871,32.42133709,9038.31139
-84.50015971,33.6898421,-84.42871772,33.69775309,6681.60797
-86.78561072,36.23798507,-86.75186972,36.2408021,3049.05731
-86.72450073,36.23517709,-86.69724873,36.1442231,10385.89567
-86.87050773,36.2096441,-86.85775471,36.15232307,6463.1098
-86.75186972,36.2408021,-86.74101571,36.23839909,1011.44948
-80.88051274,35.2609181,-80.84833773,35.2440971,3472.28779
-84.17978674,35.97908207,-84.11729071,35.91215808,9324.00965
-84.42871772,33.69775309,-84.40412971,33.6969431,2281.35157
-79.51771474,36.60334907,-79.46554172,36.54081709,8364.19822
-79.46554172,36.54081709,-79.36084473,36.58453907,10553.7192
-90.03456574,35.19948409,-90.02269471,35.19572208,1158.84378
-84.35780673,33.91163811,-84.35850872,33.82037809,10122.76644
-86.87050773,36.2096441,-86.78561072,36.23798507,8255.39524
-87.01007972,32.4315341,-87.00422073,32.36948808,6902.56543
-81.98538872,33.40573009,-81.93161371,33.46699308,8436.53618
-80.03381073,37.32427608,-79.97294372,37.23185509,11590.87088
-84.52391973,34.51999309,-84.39449975,34.38338207,19263.74939
-84.47369074,34.68486409,-84.52391973,34.51999309,18861.085
-85.00206274,34.76093208,-84.96366874,34.76151708,3515.66736
-82.61040271,36.9351791,-82.58945073,36.94445809,2131.66217
-88.39188571,32.45324208,-88.36215874,32.44267609,3030.89758
-84.58135771,37.10028408,-84.49714474,37.16002608,9997.82781
-84.49714474,37.16002608,-84.11112573,37.14559909,34328.6484
-84.61942772,37.0948931,-84.58135771,37.10028408,3436.81633
-88.08473372,37.07134011,-87.44144074,37.21241509,59259.53296
-87.44144074,37.21241509,-86.80934374,37.38451308,59208.50179
-86.80934374,37.38451308,-86.40924872,37.4160401,35597.93065
-86.40924872,37.4160401,-85.86170671,37.67941611,56530.10515
-88.64316574,36.7671671,-88.37252675,36.8507951,25871.95086
-88.37252675,36.8507951,-88.34698472,36.99051109,15671.28502
-88.89044974,36.51757908,-88.66733973,36.72653208,30593.41447
-87.46584871,37.1487041,-87.47311174,36.8320301,35149.62438
-87.55880974,37.79777509,-87.49133674,37.36187808,48745.297
-87.07319665,37.74060702,-86.43339562,36.90801716,108415.8665
-86.11196972,37.05823608,-85.91531972,36.97309608,19888.34563
-85.91531972,36.97309608,-85.29565172,37.09058208,56655.26187
-85.29565172,37.09058208,-84.61942772,37.0948931,60120.42543
-82.51496672,37.47953511,-82.65207275,37.15802808,37694.80244
-83.97071675,35.83609009,-83.99450372,35.74929408,9867.61064
-83.94644372,35.96040711,-83.97071675,35.83609009,13966.83704
-82.53858274,35.7970031,-82.54022072,35.78028109,1861.29179
-82.54022072,35.78028109,-82.58312372,35.65795311,14116.98566
-82.52274272,35.83961811,-82.53680973,35.81208709,3308.63852
-84.24481173,34.10269909,-84.35780673,33.91163811,23624.06201
-82.53680973,35.81208709,-82.53623373,35.81035007,199.63812
-82.53623373,35.81035007,-82.53858274,35.7970031,1496.06136
-82.58312372,35.65795311,-82.57065872,35.59113711,7498.87801
-82.75350273,36.8619461,-82.61040271,36.9351791,15123.6909
-82.60583972,36.95901107,-82.58945073,36.94445809,2176.9663
-81.93711274,33.56506607,-81.93161371,33.46699308,10889.6271
-84.95004274,32.50671111,-84.87157174,32.54045211,8267.69405
-85.03039471,32.47530108,-84.98818471,32.4536291,4639.33881
-86.74101571,36.23839909,-86.76636875,36.17581311,7309.39135
-86.74101571,36.23839909,-86.72450073,36.23517709,1527.03095
-84.32415572,35.87494309,-84.27924573,35.82868311,6542.45518
-84.27924573,35.82868311,-84.20064873,35.73901607,12226.04824
-84.20064873,35.73901607,-83.99450372,35.74929408,18681.48008
-81.21286474,35.41555609,-81.18797071,35.2836251,14811.22067
-81.35357074,35.70846107,-81.21286474,35.41555609,34912.00807
-87.47311174,36.8320301,-87.47274273,36.82122109,1199.97553
-87.47274273,36.82122109,-87.45517473,36.7041401,13087.19597
-80.81388573,36.12179508,-80.32513174,36.0721331,44357.42159
-87.83848474,32.50341711,-87.81945871,32.5029311,1788.75388
-88.64316574,36.7671671,-88.66733973,36.72653208,4999.53202
-80.74247973,36.49707711,-80.55573872,36.45520009,17368.65817
-80.24674173,35.88046007,-80.28533371,35.81499411,8057.14922
-80.92201175,35.23480011,-80.92346974,35.22340609,1271.05549
-80.89100674,35.18136708,-80.88698374,35.18013408,391.14256
-80.92316371,35.22169608,-80.89100674,35.18136708,5347.3591
-80.91965373,35.23848108,-80.92201175,35.23480011,461.35407
-80.92346974,35.22340609,-80.92316371,35.22169608,191.75183
-79.81468772,36.68527611,-79.85999373,36.62263609,8045.4954
-81.87455371,35.3141351,-81.29814872,35.25028008,52913.9785
-80.68790374,35.10956511,-80.51683172,34.9728191,21766.80697
-80.51683172,34.9728191,-80.08573173,34.9760681,39368.18032
-79.77302673,34.93549608,-79.10314774,34.6008851,71683.49619
-80.76935371,35.19844907,-80.68790374,35.10956511,12341.76332
-80.05665272,34.96353107,-79.77302673,34.93549608,26093.60248
-78.36957571,34.3198961,-78.01154674,34.22603509,34575.14352
-80.82967172,35.22286609,-80.76935371,35.19844907,6123.90826
-79.10314774,34.6008851,-78.80685872,34.33926411,39789.96883
-78.80685872,34.33926411,-78.45134071,34.3289771,32735.18014
-82.21354774,35.25199909,-81.87455371,35.3141351,31600.28879
-84.96366874,34.76151708,-84.79624174,34.7820371,15494.55236
-84.79624174,34.7820371,-84.71058874,34.6710581,14598.55931
-84.71058874,34.6710581,-84.47369074,34.68486409,21764.3203
-77.92616372,34.22551308,-77.88704974,34.21047409,3971.62399
-86.21375073,32.3628281,-86.24147074,32.3276831,4690.26683
-86.21025874,32.38203407,-86.21375073,32.3628281,2155.01915
-88.36215874,32.44267609,-87.83848474,32.50341711,49686.50586
-86.33476471,32.32726009,-86.24147074,32.3276831,8784.28874
-87.81945871,32.5029311,-87.02439872,32.43134507,75164.52863
-85.03039471,32.47530108,-84.96104974,32.54482608,10094.74807
-87.00422073,32.36948808,-86.67986972,32.26192007,32790.09297
-86.67986972,32.26192007,-86.34961471,32.3133731,31627.91614
-84.96104974,32.54482608,-84.87157174,32.54045211,8418.86781
-84.63375572,39.2304761,-84.46127971,39.2116301,15040.61035
-84.45659972,39.21178309,-84.36708571,39.22552609,7879.48267
-84.46127971,39.2116301,-84.45659972,39.21178309,404.5566
-87.46979971,38.16968209,-87.44868573,37.96040511,23303.04296
-87.44868573,37.96040511,-87.54339273,37.94281907,8549.62172
-90.33176374,38.72842009,-90.34399475,38.62935707,11048.3043
-90.33974673,38.77583209,-90.33176374,38.72842009,5308.79184
-85.85226573,42.85111309,-86.15239771,42.72609408,28211.9819
-86.15239771,42.72609408,-86.36801074,42.13474009,68042.53528
-85.67823274,42.9729641,-85.60367673,42.97723008,6100.25983
-85.85226573,42.85111309,-85.67823274,42.9729641,19626.30166
-90.04536571,38.7575081,-90.02975071,38.67227811,9558.35701
-90.02975071,38.67227811,-90.06916173,38.61892608,6844.57823
-90.33946775,38.50384309,-90.22637372,38.47459309,10387.47637
-90.22637372,38.47459309,-90.06916173,38.61892608,21083.9775
-85.75430073,38.34565008,-85.70630373,38.34582107,4195.86889
-85.70162374,38.11390009,-85.50489274,38.22245807,21033.58036
-85.75430073,38.34565008,-85.85001571,38.30333209,9597.7897
-85.58206775,38.3149331,-85.50489274,38.22245807,12287.37323
-81.50846972,41.39877409,-81.51445475,41.35696911,4669.82869
-81.44867372,41.59060911,-81.50714672,41.42874408,18628.31661
-81.50714672,41.42874408,-81.50846972,41.39877409,3330.36209
-81.62760273,41.2286201,-81.51741572,41.30374311,12444.24518
-81.51445475,41.35696911,-81.51741572,41.30374311,5916.49006
-81.44867372,41.59060911,-81.44692771,41.59453311,459.49124
-81.78560671,41.16195709,-81.62760273,41.2286201,15181.87656
-80.00867372,40.4459891,-79.99721671,40.45415208,1328.99955
-80.00867372,40.4459891,-80.00940272,40.43975208,695.33401
-80.09990674,40.58649708,-79.99721671,40.45415208,17079.40815
-80.02557572,40.44935509,-80.00867372,40.4459891,1481.77294
-80.10608972,40.42337209,-80.00940272,40.43975208,8403.46757
-87.87605975,42.14908608,-87.86756371,41.9904341,17636.23338
-87.91949371,41.84463409,-87.89200772,41.7608081,9586.62419
-87.93345273,41.8529501,-87.91949371,41.84463409,1482.23157
-87.86756371,41.9904341,-87.86981373,41.98366608,774.52276
-87.87605975,42.14908608,-87.87425974,42.15833807,1038.38923
-87.91680271,41.86933909,-87.91949371,41.84463409,2753.0795
-87.89200772,41.7608081,-87.67854572,41.5809881,26737.22811
-87.86981373,41.98366608,-87.91996172,41.90380008,9797.21739
-85.68246272,43.01622707,-85.67823274,42.9729641,4818.5601
-85.67823274,42.9729641,-85.67853872,42.97054309,270.11127
-88.04883274,41.80966908,-88.02966272,41.70508009,11725.43969
-88.03297471,41.70339707,-87.96002073,41.53845408,19302.13727
-88.04883274,41.80966908,-88.02664775,41.95915011,16704.80972
-79.99615473,40.4343431,-79.75001375,40.43670107,20886.41847
-80.00940272,40.43975208,-79.99615473,40.4343431,1274.45955
-86.05405473,39.89483807,-86.03500175,39.7990691,10757.69406
-86.15803172,39.93022609,-86.05405473,39.89483807,9719.9063
-86.27438371,39.86377911,-86.27524774,39.8054411,6477.7758
-86.26834472,39.9243041,-86.27438371,39.86377911,6740.06498
-86.03500175,39.7990691,-86.04473075,39.7321361,7478.18883
-86.26283674,39.92864211,-86.15803172,39.93022609,8960.63635
-86.26834472,39.9243041,-86.26283674,39.92864211,673.5734
-86.27301572,39.9307031,-86.26283674,39.92864211,899.70176
-86.27301572,39.9307031,-86.26834472,39.9243041,815.01563
-86.33901273,39.93109908,-86.27301572,39.9307031,5641.58719
-85.29146674,40.96023108,-85.13945675,40.95550609,12808.2803
-85.13945675,40.95550609,-84.98957075,41.06293907,17358.87586
-85.10352872,41.17118208,-84.98957075,41.06293907,15365.79353
-84.50211271,39.10900311,-84.46022673,39.04592208,7885.41092
-89.66763572,40.7424941,-89.62214972,40.6348901,12552.55985
-89.62214972,40.6348901,-89.51832572,40.63303609,8785.80968
-81.58733674,41.42729509,-81.57910172,41.42421708,768.58592
-81.64876171,41.47983709,-81.58733674,41.42729509,7771.36963
-84.66900875,42.71956008,-84.50710772,42.72398809,13270.09242
-84.50710772,42.72398809,-84.49534473,42.67484807,5543.24623
-79.99721671,40.45415208,-79.99615473,40.4343431,2201.49627
-78.94761872,39.63814009,-78.18857671,39.71387511,65663.24523
-79.97596774,39.57844309,-79.85127274,39.67255609,14960.12421
-79.85127274,39.67255609,-79.12472973,39.69532609,62378.48522
-79.12472973,39.69532609,-78.94761872,39.63814009,16470.45144
-84.51174272,42.80762509,-84.39685772,42.77942811,9907.34716
-84.39685772,42.77942811,-83.73334174,42.98482609,58813.49041
-84.65980171,42.7879781,-84.54303571,42.81750708,10099.20508
-85.29146674,40.96023108,-85.55093674,40.59226608,46362.93229
-85.55093674,40.59226608,-85.57365274,40.08750108,56082.92158
-85.57365274,40.08750108,-86.05405473,39.89483807,46270.61461
-84.54303571,42.81750708,-84.51174272,42.80762509,2784.89994
-84.66900875,42.71956008,-84.66839674,42.6913001,3139.71644
-84.67613675,42.7893821,-84.65980171,42.7879781,1345.59969
-84.68911475,42.79691507,-84.67613675,42.7893821,1351.91048
-84.65980171,42.7879781,-84.67009772,42.7776641,1422.17584
-82.44169771,42.99721908,-82.42325673,42.9989831,1516.4575
-82.47797672,42.97544811,-82.44169771,42.99721908,3821.59122
-84.67009772,42.7776641,-84.66900875,42.71956008,6455.26575
-83.73334174,42.98482609,-83.67953074,43.01013409,5211.43875
-85.00044271,41.73585107,-85.10352872,41.17118208,63302.38384
-84.66839674,42.6913001,-84.94800871,42.4498841,35302.19898
-84.94800871,42.4498841,-84.99678874,42.29729811,17419.0167
